20	3203
4.0358678127853984e-14	1.6976923327544774e-05	0.34851875329495463	0.030082813217330598	6.523181921440603e-19	3.1467871850394123e-51	7.936657513223809e-17	6.47677143320631e-80	3.521531564641948e-90	7.896401450671771e-42	0.5679307019866073	1.1209247305762216e-20	1.489774585110594e-29	0.024820294107827122	0.02066479659363392	0.007965663876276407	8.1838036371288445e-53	2.0480493642759493e-37	1.1678335628040403e-45	1.8410224013757828e-37
7.180435860144297e-32	6.397483745902389e-06	7.034128450284862e-34	3.0920395517413208e-21	1.130664118402496e-30	5.586579548841858e-35	4.3689787395873595e-26	4.446837615543564e-34	0.05513465048763836	5.528652986729498e-27	1.3050221732609028e-45	4.963399168210647e-41	2.243668110728127e-47	6.893532487034452e-40	0.7362271573413205	6.612620699929531e-19	0.1460463001537562	0.00015330073033661954	0.06243219380320317	1.508243044890927e-38
1.4968434396334993e-33	5.332689653509072e-36	4.077216144989501e-47	1.7284198990998815e-56	2.223491124338425e-43	2.404222511094618e-28	5.3486878413701665e-27	0.5188074545232582	0.08004035367602513	0.1272616223153167	1.426901832503853e-35	5.9047850863645873e-36	1.977670714449138e-34	1.0184228803631585e-24	5.090408362070866e-10	3.3482006990529536e-28	0.12559689719105466	1.7768421429853797e-14	0.14829367178528705	8.256821153755549e-61
0.0024309223831109807	1.6781758721910142e-17	2.751089137300187e-40	3.5054027550141935e-09	6.431070647271073e-22	6.258987516456363e-22	2.2790370937193168e-18	4.5599201329731286e-36	0.023937211675260344	0.5086838331413608	0.01007203372610806	0.004560596404655816	2.1821099678731577e-23	2.2312768141751616e-07	0.0046685832763144145	0.3475235002019713	0.05881701432929498	0.039306078228838595	2.021742642677927e-28	4.709468755241266e-30
0.026636104532660444	1.4946182197819118e-24	9.635712564428112e-27	0.28476045852377374	0.014656481570680235	0.4574816031280129	6.964675388568906e-30	6.0247142809309965e-68	1.536464178080275e-32	9.744451336613138e-36	6.744054827775689e-38	0.10586084841666601	9.588719455211049e-32	2.1212073220653848e-21	4.5909006874399164e-24	9.616090674181301e-05	3.0465185686680957e-17	0.11050834292146693	1.155989438306233e-26	5.659592425292279e-36
1.2043266289147044e-13	0.0055415669210971	3.0329260150165734e-19	0.033434840841059035	6.273547664863545e-21	1.4134878956616668e-24	9.419659175604623e-32	3.72516080375278e-46	0.019965996682012217	4.838878893999868e-12	4.328390377074994e-32	2.357656473908716e-30	4.276389961199327e-14	2.271445690429331e-16	0.1068022561992843	0.2842212735962056	0.3327727086459687	0.011619901250497184	0.2056414558588759	3.563586098811807e-46
3.1339680294763084e-19	5.909482292643064e-23	7.280038438208607e-21	8.143015494544202e-17	0.570880365599587	3.3953407231443515e-30	7.178255781802233e-14	9.378643392448336e-80	5.472182086251984e-43	9.639043777069773e-33	0.42410969033602114	3.2940520118435235e-18	5.389128962203196e-41	2.9477172454372197e-15	9.693986874652705e-17	0.005009944064316417	3.4907749245219504e-40	6.642639958975618e-19	1.9832569269528828e-36	1.2945693262500487e-36
0.08825428770802524	3.64404548129469e-20	8.36583353055501e-37	0.05247067625195415	4.4681079522719675e-29	0.3772634686913879	2.909927442483261e-13	6.718966952871511e-32	7.791614894286966e-13	3.706026700969905e-15	0.009222516496482137	3.494340364260417e-17	3.6396516324393186e-20	0.13790296330805674	5.161903163400123e-14	8.461446043408294e-08	6.801038177485285e-17	0.07687679272679927	0.25800921020171086	1.2821777667229682e-24
4.497456067349344e-20	0.009512947795082292	0.0011214090616049573	0.0028205866354486064	9.599032944822053e-19	1.8985234420895024e-31	0.3548437694500433	1.869470364772562e-40	7.349162863518958e-35	6.575078115644715e-29	0.050871252056891726	0.4416514834067252	1.0165335249848479e-33	0.01021682983977452	7.162431165520005e-05	2.6203904854219667e-20	1.0082409656879196e-24	0.008189778443385089	0.08897997010864109	0.031720348890746874
9.63048310025051e-28	0.08713937987477412	1.1976019064966383e-13	1.290815071043531e-38	4.7420213188347e-11	9.231999612638134e-30	0.12835272643581386	1.5253102658321667e-58	0.7845078103032951	9.22833110782802e-33	8.333848589886128e-08	2.26528725635497e-25	4.412347668283322e-46	1.7010933932516773e-18	2.390528667261543e-37	8.99877556420683e-14	4.044118529631329e-27	6.107549313408345e-43	2.9001671980748087e-15	2.2694715305751164e-49
1.0299959706341395e-11	0.7605480495179269	0.06231284817058938	8.607243375945144e-25	1.4481527272031913e-16	5.970789141907647e-15	0.02522057261397783	4.826462745867938e-44	1.2747022228865094e-29	5.4627230435561435e-33	0.0028299506490911913	1.3047188587285652e-26	2.0270754475676002e-42	0.07350667660794445	0.000868015227366803	4.019741722429005e-19	2.3241012782576102e-12	8.383464915207622e-25	0.07471388720047484	2.6496354302272703e-50
0.31006668185360997	0.008406731267344633	0.0007074269326480436	0.0424346922485244	6.057310670064445e-07	0.02188492467536508	4.660655876254115e-26	2.850862635479343e-45	9.49098281970368e-23	2.0758620025112027e-14	3.1525617801097663e-34	8.401089360624641e-29	0.5589590057601708	4.445911333660233e-09	0.04570756391956908	0.011832363165752693	3.3637400298454554e-24	3.953171715536745e-18	2.2145541325330838e-14	3.603317292880349e-28
0.17999883134391004	1.9605093053896944e-08	9.649170133718817e-20	1.9376862464167426e-39	5.492990939181244e-21	0.021718758685634814	1.783808704698517e-29	2.071420575677193e-20	2.9887433208181673e-25	2.6602838107248006e-36	0.0030189951693755765	2.105257648637736e-15	7.099321501982931e-23	2.455065793454646e-24	0.6997982215608949	1.675892443303039e-39	0.08644145226108203	1.1193252947126576e-17	0.009023721371996578	2.0075428030663235e-12
3.0585434569832264e-07	0.01662295185984263	5.515760167529808e-16	0.057750541812074827	7.764199214586457e-15	6.475641823692052e-27	0.5090060163890614	6.428569413939918e-59	5.293429106573726e-25	9.880424020303695e-07	1.155850875195657e-10	0.10582218430060482	1.5181456940494308e-26	0.23439376235791365	5.589691847049954e-32	0.013715833802460654	8.949010296396244e-34	0.061565691242022914	6.323234763190043e-19	0.0011217242236779435
4.135734475135053e-08	0.6375842031409039	2.228057660287191e-18	1.7795100021340702e-35	6.13029738127884e-18	0.12695401163441014	3.2545318296573153e-24	5.737873557534073e-29	6.247294040953817e-42	0.003744924652851097	6.591004367667259e-38	1.0170599183028963e-30	0.018924263898376533	4.573524842802902e-21	0.028453752752330752	3.9484585057716237e-26	0.01461415050102424	0.01889691624746888	0.150827735815286	1.0140267904186035e-25
2.0667022170798444e-59	5.046722170954091e-49	1.8980906378948048e-78	1.4541364760681058e-72	7.68434397929142e-69	2.1032173411709896e-56	3.553025046851858e-61	0.8612179630262969	0.048360032739417025	2.2657114977639673e-34	1.780050114238044e-82	1.1743395839575189e-52	3.968571390258691e-49	1.1200148766766864e-67	0.08230333344662244	3.9386729273385915e-57	2.126210055940041e-12	1.7596837784564477e-17	0.00811867078553774	3.9452285254240685e-56
1.2102655278002411e-11	6.0926914416686775e-28	4.337074261813734e-33	0.39985248089562325	2.3276633284116565e-23	0.11726527378341428	5.771941200492401e-31	1.127652148878437e-68	3.428941310521103e-33	3.726656086268708e-38	1.2804043903108464e-24	3.3579290867385358e-18	1.7254175212130458e-40	4.076411172271651e-19	1.4020166151165725e-33	7.143460692529596e-14	0.1327688462521941	0.3501133990563872	2.1154784731681422e-13	6.13105673348467e-43
5.657229486868379e-30	1.7098647575592639e-35	4.05101725768287e-36	3.805724191254154e-23	4.4413978641662953e-29	0.05279726558051723	5.9435940585216666e-18	3.9229750095778335e-79	2.1106004110322355e-37	1.6492657514244735e-32	1.076290324219541e-34	2.8982433495421506e-17	1.2630676535644502e-38	0.5059540363343149	1.1900593565305961e-35	0.44124868846265536	7.705799406403773e-47	5.939158241747676e-37	9.62251212101629e-09	5.313643329799714e-18
5.206125106023222e-13	5.598504986973528e-06	3.162411126200135e-33	4.903943223435511e-47	0.0373966109341902	3.0297644272435716e-18	5.3542199038957925e-39	6.752898253413631e-66	6.413124989547697e-51	6.798997390845286e-30	1.1118724057909113e-37	1.3041253574023065e-29	5.038776711166629e-44	1.5093114466383268e-24	0.1489132822156376	2.3806877495092326e-51	3.873801372337329e-49	9.659251247649836e-31	2.054179215496762e-42	0.8136845083446664
1.5352767213326754e-33	3.436546448112347e-26	4.634893266423767e-46	7.572775088004742e-18	5.573960336238246e-50	8.754364367564101e-13	0.11336749018973881	4.220388334346948e-63	1.9077301919023477e-42	7.354907585912617e-42	8.088274072851534e-37	1.5737850739557445e-09	3.435728872688596e-52	1.0017153242228796e-27	4.028349878555481e-26	4.542247682498241e-15	2.2421366709176113e-40	0.8866325082355961	3.9532466908407738e-19	4.853600066486712e-47
2.5034817012465282e-26	3.9011674331388395e-32	4.6729138780656105e-26	2.3488813281664715e-43	3.463228247757024e-25	1.1271934202186397e-16	4.673991985785362e-13	0.018899522534337628	3.999367062074383e-23	0.010277578306133631	5.166145128215288e-27	0.7270088864473764	7.316327398646316e-29	2.176857108065636e-09	2.0828044430956863e-30	0.24381401053482799	4.74675358595231e-19	7.438717463202415e-29	3.4304023617951757e-31	7.436521093677952e-39
