30	3203
3.765786461066852e-35	3.785854194611856e-45	1.9157039475862748e-79	1.638412156693188e-46	3.158651063088638e-92	1.2571719546899373e-07	0.6397563384507613	4.953856892156006e-37	3.15599365358942e-61	2.4900602435651126e-55	3.2558861222131278e-40	3.048038831257135e-89	0.33522103597288566	0.005096037343446219	5.087044120971573e-29	3.764168105963273e-54	1.7727400594723644e-55	6.565193816382701e-128	1.0080629442923194e-35	1.2917714914564755e-70	1.9632405665797788e-69	1.6086487588906173e-32	1.763716350681146e-55	8.781497309098726e-07	1.0268442793992912e-20	0.011116324244163511	1.5579328710103058e-84	8.228487279581053e-39	0.008809260121817378	4.2261573745900345e-97
8.323209292691214e-36	4.431069017505458e-50	0.10084959135205891	2.688581320995673e-22	0.14682235108748937	2.1788461460061963e-17	4.604981420024245e-72	0.018582716085216	3.8489121546684037e-25	0.4409300453343735	2.5189520285551665e-30	1.8453847424001645e-28	6.0314348545454375e-74	4.0676595939229734e-55	0.053333682314362904	0.20556659481987022	6.639417880693053e-40	1.21784485260278e-07	4.110748974327925e-68	2.0556139899176896e-65	1.9582397097740397e-49	1.5248317672651737e-43	4.686620008599517e-30	0.024488063889916627	3.6241385579544304e-08	4.816505798201272e-12	1.3181567619753774e-28	4.503360159857489e-32	0.009426797086026015	2.0161242957584663e-26
1.842923398277569e-51	6.793197797382745e-52	0.20092635241697243	1.1890350991255493e-40	0.02011771765558563	2.892775852553704e-14	2.9544654512856793e-106	3.861614171676743e-51	3.631099407967281e-32	3.8660522118198843e-53	0.002511612996957139	3.158266446001996e-07	1.217577818778355e-109	6.5994865607731e-75	1.6304994272493386e-26	1.9312282226756017e-56	5.652197113410736e-47	0.06972600878451553	1.4488966530610598e-61	1.6627175238710332e-64	4.55768778736586e-35	0.6094758543881393	0.032123259631781226	1.6142439210243106e-38	1.0476091540796492e-27	6.542948402338459e-31	1.3017576522541697e-21	4.190798501294608e-76	1.0357248107033843e-39	0.0651188782993766
1.568690270441448e-23	1.1461099148462493e-40	1.611513337526201e-37	4.372765737831962e-50	0.019374382256159624	0.17427752891532317	2.1173675809442704e-68	0.012455323613632933	4.188283718084079e-24	0.009739444516329581	1.5080995359194123e-49	0.0049134271219685435	2.1984944358346e-56	0.001974111733411136	1.932265628051962e-34	1.3005664069694351e-61	2.3114861948123904e-09	0.3522323731102912	1.0827063368760238e-19	2.0315756547709112e-58	0.32771559008766477	7.396135982585678e-29	2.737652039415666e-06	2.422094906079435e-24	0.09724892106455602	1.1989008246394547e-24	2.2553725590464755e-14	6.615761711752029e-05	1.6275490369846e-36	1.325089119744307e-41
9.01421856617232e-45	1.602638902329134e-53	0.4093347667737681	7.514292501422564e-41	4.4006892350585345e-15	7.796856877611727e-14	8.185019712186414e-70	1.7774975875405227e-20	0.06513699937636365	0.031093315703421786	7.806075135439972e-39	4.2346545684232006e-14	1.5119362877941848e-53	5.374474785656145e-90	0.11975943625349644	9.995138107645038e-38	4.7495309284228156e-40	7.598530578418205e-24	2.626554843646348e-47	1.966611922414087e-63	1.1758596407884926e-55	0.006361587451721638	0.09938136935586399	0.0019666357480543073	4.9987624799898404e-27	0.12236504318344249	0.07148844672455369	1.4749988227882813e-42	0.002390631480496111	0.07072176794869285
1.3954833930968136e-29	5.208025110537521e-35	4.88037319461217e-18	5.633980468899557e-37	1.4104792382753286e-31	0.2613121748973864	3.2680796829054243e-91	2.4076258961765027e-37	6.387847990751334e-29	6.806349753560861e-38	3.174869880094241e-49	0.009264261834751234	2.386603566178013e-58	1.6864205535871096e-82	8.304436867327817e-41	2.486529384223298e-72	0.007278825176499469	0.7150661162554789	0.004552115033817358	2.2596026860475768e-74	0.0025265068020704834	2.3981026701331495e-28	1.5764788719960283e-35	2.4077829893683773e-24	6.66997252914505e-18	1.357304097342629e-34	1.4072807944495116e-26	7.778808880817544e-41	4.326959138157724e-55	5.494798906528855e-29
3.526201308175109e-32	0.03210670809004868	2.55258790913946e-22	1.6362504625992784e-54	0.9287405723957586	5.1047634636766534e-20	4.2069050841102345e-72	0.03915114370311875	3.0857210273085125e-31	1.5956862885980006e-13	7.431056765682899e-62	4.3752523405193516e-34	9.311780389709904e-49	1.3217612544833858e-58	6.226742425659652e-30	9.80283003425659e-81	1.6561587248549303e-33	8.016164210931108e-32	1.4804811467219523e-25	2.2398000050666966e-73	1.0911652030721706e-21	5.171977743981209e-37	1.2976094915681022e-31	4.404650664080171e-43	6.1858000661648885e-24	7.88778684660766e-42	4.5143966183488444e-35	1.575810915694179e-06	9.964558516738986e-43	8.029379589346734e-34
0.0034146594840313584	1.3681754779371793e-68	0.010014551029626567	7.006410798264446e-43	0.002940441664896801	0.02090731240684495	1.637559446682525e-76	9.882705444321722e-28	0.0037228843010329708	2.5872086619888372e-43	0.07952843461578861	7.319453174954743e-24	1.5945277686969863e-64	3.1764263062770677e-17	1.8171090221069012e-18	2.335246130352324e-40	2.7505198800057825e-42	4.933417206810162e-06	9.01669267852877e-28	0.44177223412699307	1.2124447396248495e-62	2.806581734861424e-32	0.180862200701208	4.172958926641605e-30	2.6513501255503518e-37	8.7248798440835e-33	0.15637985298209414	7.588208123616226e-40	0.09177996771452157	0.008672527555754712
0.3471932815427588	1.7748833881309171e-38	9.175855535253868e-27	1.220926948972492e-71	2.944863413022309e-39	1.3006729934209398e-15	1.2134630039726287e-74	1.7689627255313175e-41	0.1632598011947776	3.1726400796352335e-33	9.081487902000214e-65	2.510642926897699e-20	4.642481331659447e-51	2.0286286966458964e-52	5.422061651605515e-32	1.179741094623664e-71	1.2854652311290677e-28	4.842961069966179e-18	0.15047989895861025	8.065413375744796e-69	4.788753984093241e-44	3.2454207658251528e-49	5.61036269498069e-37	7.666949314968352e-24	0.29062134282005414	0.023644017265950057	6.610722533720202e-37	4.3954429776727384e-35	0.02480165821784879	2.4537854105138603e-46
2.464621192903925e-40	2.329902332072559e-57	1.3668071456025719e-31	8.034557860880759e-41	0.40593844456848116	2.5174727158664402e-12	4.314230434686267e-68	9.576211950400186e-23	9.29110230329858e-30	6.0330387293294076e-21	2.7718723464819555e-50	3.727614082665578e-11	1.7783021046603068e-41	5.963202322054586e-32	2.705160556856533e-35	9.682143636744614e-48	6.106242220001955e-35	2.4617697871459205e-20	2.1048502398862366e-46	5.853471856209002e-68	3.391504349043944e-26	0.005719860196819122	4.196484648909252e-36	0.5883088915610406	2.6073227747226366e-28	5.87115243162951e-28	6.52815786887404e-26	1.2603071295857221e-25	3.280363386577947e-05	4.250965156632659e-31
